Instance_name	Avg_power	Pin_x	Pin_y	VDD_drop	Net_name
U5783	6.11614e-06	46.41	39.3	0.879266	VDD
U5784	1.1271e-05	46.78	39.3	0.87928	VDD
U5785	6.31496e-06	48.038	38.1	0.879108	VDD
U5786	1.21898e-05	37.197	34.5	0.878617	VDD
U5787	7.42836e-06	46.854	36.9	0.879295	VDD
U5788	8.5468e-06	47.15	36.9	0.879316	VDD
U5789	7.9594e-06	46.558	36.9	0.879283	VDD
ctmTdsLR_1_8261	2.17416e-05	41.526	6.9	0.878742	VDD
U5791	7.86692e-06	42.71	35.7	0.879084	VDD
U5792	5.2709e-06	43.709	34.5	0.879087	VDD
U5793	9.07597e-06	42.562	36.9	0.87898	VDD
U5794	7.81708e-06	43.006	35.7	0.879108	VDD
U5795	8.01281e-06	44.301	35.7	0.879231	VDD
U5796	2.67926e-05	29.686	29.7	0.878183	VDD
ctmTdsLR_1_8197	9.9433e-06	28.613	47.7	0.87886	VDD
ctmTdsLR_2_8198	8.47007e-06	28.946	47.7	0.878861	VDD
U5799	6.75989e-06	44.782	34.5	0.879234	VDD
U5800	8.64282e-06	35.643	24.9	0.878208	VDD
U5801	1.12055e-05	33.645	24.9	0.87826	VDD
U5802	8.31228e-06	37.604	28.5	0.878505	VDD
ctmTdsLR_2_8369	6.0966e-06	23.84	33.3	0.878437	VDD
ctmTdsLR_1_8370	2.44588e-05	22.915	33.3	0.878416	VDD
U5805	3.27334e-06	36.716	29.7	0.878375	VDD
U5806	7.17503e-06	36.494	29.7	0.878375	VDD
U5807	1.49956e-05	36.013	29.7	0.878337	VDD
U5808	4.89702e-06	41.156	4.5	0.879183	VDD
U5809	4.89964e-06	41.711	4.5	0.879206	VDD
U5810	4.74201e-06	40.638	4.5	0.879167	VDD
ctmTdsLR_2_8123	5.46396e-06	16.292	33.3	0.878444	VDD
U5812	9.10474e-06	36.457	21.3	0.878096	VDD
U5813	1.11876e-05	30.981	36.9	0.87859	VDD
U5814	1.40999e-05	49.039	26.1	0.879062	VDD
U5815	5.44204e-06	48.149	26.1015	0.878983	VDD
U5816	1.24235e-05	45.117	26.1	0.878941	VDD
U5819	8.28206e-06	45.041	21.3	0.878697	VDD
U5820	6.29405e-06	44.375	20.1	0.878736	VDD
U5821	1.2145e-05	42.897	24.9	0.878405	VDD
U5822	5.73329e-06	42.747	26.1015	0.878718	VDD
U5823	1.49438e-05	42.079	24.9	0.878371	VDD
U5824	1.33624e-05	37.678	30.9	0.878102	VDD
U5826	1.98201e-05	32.757	24.9	0.878281	VDD
U5827	1.70631e-05	32.126	36.9	0.878643	VDD
U5828	1.2658e-05	31.129	38.1	0.87842	VDD
U5829	1.26712e-05	41.378	32.1	0.878235	VDD
U5830	2.18747e-06	46.41	33.3	0.879299	VDD
ctmTdsLR_2_8262	1.14085e-05	42.192	5.7	0.87889	VDD
ctmTdsLR_3_8263	4.37885e-06	42.562	6.9	0.878795	VDD
U5833	7.35867e-06	46.04	33.3	0.879282	VDD
U5834	1.41579e-05	43.191	33.3	0.879008	VDD
U5835	1.82939e-05	43.97	30.9	0.878382	VDD
U5836	6.08141e-06	14.812	21.3	0.878632	VDD
U5837	8.83054e-06	15.996	22.5	0.878061	VDD
U5838	2.19918e-05	26.356	34.5	0.878554	VDD
U5839	9.63732e-06	27.392	33.3	0.878747	VDD
U5840	9.2305e-06	26.8	36.9	0.878748	VDD
U5841	8.27738e-06	25.764	34.5	0.87852	VDD
U5842	3.95123e-06	26.134	35.7	0.8787	VDD
U5843	9.01683e-06	27.096	34.5	0.878624	VDD
U5844	7.42086e-06	25.69	35.7	0.878641	VDD
U5845	5.26993e-06	25.468	39.3	0.878403	VDD
U5846	1.01498e-05	12.148	24.9	0.878678	VDD
U5847	9.62755e-06	19.03	24.9	0.878176	VDD
ctmTdsLR_3_8124	5.12308e-06	15.7	34.5	0.87864	VDD
i_tv80_core_add_548/ctmTdsLR_2_8144	7.15326e-06	45.411	15.3	0.878994	VDD
i_tv80_core_add_548/ctmTdsLR_3_8145	1.30113e-05	39.935	14.1	0.878874	VDD
i_tv80_core_add_548/ctmTdsLR_4_8146	7.81556e-06	45.892	14.1	0.878988	VDD
i_tv80_core_add_548/ctmTdsLR_5_8147	1.27278e-05	45.152	14.1	0.879025	VDD
U5853	1.6123e-05	45.487	27.3	0.878961	VDD
U5854	5.17074e-06	44.597	28.5015	0.879075	VDD
U5855	6.03543e-06	34.348	29.7	0.878307	VDD
U5856	1.00062e-05	19.215	23.7	0.877392	VDD
U5857	2.66803e-05	19.141	24.9	0.878176	VDD
ctmTdsLR_1_8296	1.30834e-05	10.039	9.3	0.878711	VDD
ctmTdsLR_1_8297	1.47891e-05	27.54	32.1	0.878044	VDD
U5860	1.42168e-05	27.614	28.5	0.877954	VDD
U5861	1.42683e-05	32.424	28.5	0.87821	VDD
U5862	4.41184e-06	32.35	30.9	0.878202	VDD
U5863	6.25829e-06	32.276	29.7	0.878376	VDD
U5864	1.42776e-05	42.155	42.9	0.878991	VDD
ctmTdsLR_1_1972	1.33939e-05	39.306	26.1	0.878752	VDD
U5866	9.0244e-06	40.231	41.7	0.878619	VDD
ctmTdsLR_1_1973	1.65711e-05	34.718	22.5	0.878227	VDD
ctmTdsLR_1_1974	1.72261e-05	37.9	24.9	0.87837	VDD
U5869	2.43094e-05	33.238	17.7	0.878332	VDD
ctmTdsLR_1_1975	1.29441e-05	33.386	23.7	0.878407	VDD
U5871	3.83207e-06	49.666	40.5	0.87916	VDD
ctmTdsLR_2_8186	1.99055e-05	11.186	41.7	0.878885	VDD
U5873	9.80364e-06	49.777	40.5	0.87916	VDD
U5874	3.90157e-06	49.185	40.5	0.879104	VDD
ctmTdsLR_3_8187	6.18348e-06	10.335	41.7	0.878997	VDD
U5876	9.3405e-06	48.741	40.5	0.879026	VDD
U5877	9.90396e-06	45.448	35.7	0.879344	VDD
U5878	1.33193e-05	45.892	36.9	0.879255	VDD
U5879	9.34226e-06	45.633	34.5	0.879271	VDD
U5880	5.88196e-06	46.114	35.7	0.879359	VDD
U5881	3.3998e-06	46.521	34.5	0.879322	VDD
U5882	1.20368e-05	47.002	35.7	0.879395	VDD
ctmTdsLR_1_1976	1.46786e-05	37.012	24.9	0.878262	VDD
U5886	2.72781e-05	24.728	5.7	0.878632	VDD
U5887	4.22073e-06	26.06	26.1	0.878594	VDD
U5888	4.62072e-06	24.802	24.9	0.878265	VDD
U5889	2.14926e-05	25.764	24.9	0.878321	VDD
U5890	7.36538e-06	7.227	9.3	0.878785	VDD
U5891	1.62151e-05	7.153	11.7	0.878772	VDD
U5892	1.61644e-05	7.893	4.5	0.878813	VDD
U5893	2.71714e-06	17.328	4.5	0.878397	VDD
U5894	1.08151e-05	17.698	4.5	0.87839	VDD
U5895	6.01254e-06	24.173	5.7	0.878613	VDD
U5896	9.71458e-06	7.338	4.5	0.87882	VDD
ctmTdsLR_1_1977	1.6201e-05	34.94	23.7	0.878314	VDD
ctmTdsLR_1_1978	9.87818e-06	35.458	6.9	0.878499	VDD
U5899	8.99043e-06	9.891	8.1	0.878596	VDD
ctmTdsLR_2_8342	4.12738e-06	24.284	33.3	0.878454	VDD
U5901	1.44087e-05	9.299	5.7	0.879032	VDD
U5902	3.26515e-06	17.291	2.1	0.878639	VDD
U5903	2.18757e-06	17.698	8.1	0.87833	VDD
U5904	7.50439e-06	17.328	8.1	0.87834	VDD
U5905	5.76203e-06	17.7725	3.3	0.878054	VDD
U5906	7.59788e-06	17.994	5.7	0.878598	VDD
U5907	6.22324e-06	23.655	5.7	0.878597	VDD
U5908	1.00643e-05	8.67	4.5	0.87882	VDD
U5909	1.63408e-05	12.666	9.3	0.878548	VDD
U5910	3.69073e-06	11.815	8.1	0.878465	VDD
U5911	4.24754e-06	12.222	5.7	0.878819	VDD
U5912	1.40059e-05	16.403	8.1	0.878387	VDD
U5913	2.77788e-06	18.808	8.1	0.878311	VDD
U5914	4.86959e-06	24.395	6.9	0.877627	VDD
U5915	2.19377e-05	21.176	3.3	0.878446	VDD
U5916	7.16743e-06	21.768	3.3	0.878388	VDD
U5917	1.76825e-05	20.14	2.1	0.878811	VDD
U5918	6.80791e-06	20.362	2.1	0.878811	VDD
U5919	8.33018e-06	21.916	9.3	0.878273	VDD
U5920	7.8767e-06	23.1	6.9	0.877518	VDD
U5922	1.1381e-05	19.363	8.1	0.878313	VDD
U5923	4.78893e-06	23.84	6.9	0.877581	VDD
U5924	1.97265e-05	24.358	6.9	0.877627	VDD
U5925	1.77045e-05	24.506	8.1	0.87813	VDD
U5926	6.02729e-06	18.845	8.1	0.878311	VDD
U5927	1.39165e-05	5.636	8.1	0.878616	VDD
U5928	1.15837e-05	20.251	8.1	0.878342	VDD
U5929	4.33327e-06	26.134	6.9	0.87807	VDD
U5930	4.86336e-06	4.23	9.3	0.878869	VDD
U5931	1.62906e-05	5.118	9.3	0.8788	VDD
U5932	1.44449e-05	20.325	8.1	0.878342	VDD
ctmTdsLR_1_8148	7.52077e-06	22.508	18.9	0.878147	VDD
U5934	1.91495e-05	27.168	6.9	0.878293	VDD
U5935	1.18481e-05	25.357	14.1	0.878521	VDD
U5936	8.09868e-06	21.916	9.3	0.878273	VDD
U5937	1.47066e-05	21.581	8.1	0.878302	VDD
U5938	3.5172e-06	25.394	18.9	0.878047	VDD
U5939	1.06842e-05	25.281	17.7	0.878049	VDD
U5940	1.07868e-05	24.543	17.7	0.878083	VDD
U5941	2.03716e-05	24.728	18.9	0.87805	VDD
U5942	6.30865e-06	26.467	3.3	0.878787	VDD
U5943	1.02518e-05	25.764	2.1	0.879171	VDD
U5944	7.20205e-06	23.026	2.1	0.878903	VDD
U5945	2.16666e-05	19.548	2.1	0.878736	VDD
U5946	5.45752e-06	20.658	0.9	0.879877	VDD
U5947	8.97723e-06	25.209	16.5	0.877425	VDD
ctmTdsLR_2_8371	5.85739e-06	23.211	33.3	0.878416	VDD
U5949	5.50489e-06	22.582	10.5	0.878222	VDD
U5950	1.43668e-05	23.061	10.5	0.878176	VDD
ctmTdsLR_2_8149	7.88588e-06	22.0645	20.1	0.877782	VDD
ctmTdsLR_3_8150	6.66795e-06	22.064	18.9	0.878219	VDD
U5953	2.78069e-05	20.806	10.5	0.878385	VDD
U5954	3.59236e-06	12.111	22.5	0.878208	VDD
U5955	1.30505e-05	20.695	18.9	0.878307	VDD
ctmTdsLR_3_1546	1.11736e-05	21.435	24.9	0.878364	VDD
U5959	3.19798e-05	17.18	21.3	0.878455	VDD
U5960	1.5259e-05	19.809	20.1	0.877817	VDD
ctmTdsLR_2_1979	1.98008e-05	36.272	5.7	0.878642	VDD
U5962	2.12937e-05	29.316	47.7	0.878876	VDD
U5963	1.09706e-05	29.686	48.9	0.879106	VDD
U5964	1.11111e-05	23.84	29.7	0.877879	VDD
U5965	2.5186e-05	27.022	32.1	0.878182	VDD
U5966	1.8445e-05	29.797	33.3015	0.878633	VDD
U5967	2.26494e-05	27.614	47.7	0.87887	VDD
U5968	1.15599e-05	28.761	27.2985	0.878193	VDD
U5969	2.41601e-05	26.985	27.3	0.878279	VDD
U5970	1.2681e-05	6.341	46.5	0.879101	VDD
ctmTdsLR_3_1980	8.25031e-06	36.198	6.9	0.878507	VDD
ctmTdsLR_3_8155	3.49266e-06	21.435	42.9	0.878599	VDD
U5973	6.71315e-06	33.016	46.5	0.879113	VDD
U5974	1.01348e-05	25.875	33.3	0.878594	VDD
ctmTdsLR_1_8156	2.25308e-05	10.89	45.3	0.878914	VDD
ctmTdsLR_2_8157	5.50551e-06	10.372	45.3	0.878958	VDD
U5977	1.79043e-05	31.314	48.9	0.879234	VDD
U5978	1.7946e-06	30.722	50.1	0.87968	VDD
U5979	1.40859e-05	22.173	40.5	0.878565	VDD
U5980	1.28955e-05	29.427	33.3015	0.878634	VDD
U5981	2.13455e-05	28.724	44.1	0.878745	VDD
U5982	1.76218e-05	29.871	34.4985	0.878385	VDD
ctmTdsLR_1_8343	1.1366e-05	21.953	4.5	0.878476	VDD
U5984	1.1829e-05	19.661	48.9	0.878976	VDD
U5985	1.13183e-05	29.575	44.1	0.878758	VDD
U5986	1.02595e-05	30.241	34.4985	0.878362	VDD
ctmTdsLR_3_8158	2.07794e-05	9.706	45.3	0.879022	VDD
ctmTdsLR_4_8159	4.62844e-06	10.298	45.3	0.878958	VDD
U5989	1.23514e-05	13.811	50.1	0.879084	VDD
U5990	2.18434e-05	26.726	47.7	0.878867	VDD
U5991	5.17125e-06	27.725	41.7015	0.878546	VDD
U5992	7.96893e-06	28.169	41.7	0.878498	VDD
U5993	1.59118e-05	27.392	45.3	0.878738	VDD
U5994	8.23124e-06	26.504	41.7	0.878645	VDD
U5995	3.25823e-05	26.948	41.7	0.878675	VDD
U5996	1.14408e-05	28.095	32.1015	0.877993	VDD
U5997	8.33669e-06	26.06	33.3	0.878624	VDD
U5998	1.52387e-05	26.393	40.5	0.878623	VDD
U5999	1.93217e-05	24.358	48.9	0.878989	VDD
U6000	1.31819e-05	6.933	47.7	0.879205	VDD
U6001	5.13043e-06	27.318	46.5	0.878843	VDD
U6002	4.51702e-06	26.319	47.7	0.878783	VDD
U6003	1.18114e-05	28.687	33.2985	0.878659	VDD
U6004	8.41035e-06	25.394	35.7	0.878641	VDD
U6005	1.26821e-05	25.061	42.9	0.878603	VDD
U6006	1.16337e-05	20.767	50.1	0.879249	VDD
U6007	7.84368e-06	28.613	41.6985	0.878456	VDD
U6008	5.67512e-06	28.28	40.5	0.878638	VDD
U6009	1.31188e-05	27.318	41.7	0.878603	VDD
U6010	3.5932e-06	27.392	41.7	0.878603	VDD
U6011	6.1846e-06	26.06	41.7	0.878621	VDD
U6012	1.99436e-05	29.057	33.2985	0.878636	VDD
ctmTdsLR_1_8160	2.04478e-05	7.56	44.1	0.878944	VDD
ctmTdsLR_2_8161	4.2335e-06	7.56	45.3	0.879083	VDD
ctmTdsLR_3_8162	1.98071e-05	8.596	45.3	0.87909	VDD
ctmTdsLR_4_8163	4.17054e-06	8.041	45.3	0.879085	VDD
U6017	1.35835e-05	14.333	39.3	0.877693	VDD
ctmTdsLR_1_8170	4.62706e-06	49.296	40.5	0.879104	VDD
ctmTdsLR_2_8171	4.26422e-06	49.999	40.5	0.879173	VDD
ctmTdsLR_3_8172	5.35768e-06	48.778	40.5	0.879058	VDD
U6021	2.79541e-06	25.764	40.5	0.878604	VDD
U6022	1.95334e-05	29.02	39.3	0.878329	VDD
ctmTdsLR_2_8344	4.12363e-06	22.508	5.7	0.878598	VDD
U6024	5.64741e-06	25.764	36.9	0.87866	VDD
U6025	7.14259e-06	28.428	33.3	0.87867	VDD
ctmTdsLR_1_8372	5.4999e-06	25.172	42.9	0.878603	VDD
U6027	2.21963e-05	25.542	34.5	0.878495	VDD
U6028	6.21376e-06	28.28	34.5	0.878502	VDD
U6029	1.68612e-05	29.057	34.5	0.878433	VDD
ctmTdsLR_1_8173	2.20889e-05	42.414	3.3	0.879271	VDD
ctmTdsLR_2_8174	1.86666e-06	41.97	3.3	0.879236	VDD
i_tv80_core_add_548/ctmTdsLR_1_8175	1.53711e-05	45.744	15.3	0.878966	VDD
U6033	1.15011e-05	12.853	35.7	0.878254	VDD
i_tv80_core_add_548/ctmTdsLR_2_8176	9.548e-06	44.375	15.3	0.878923	VDD
U6035	1.38533e-05	10.263	47.7	0.878991	VDD
U6036	1.38816e-05	24.397	41.7	0.878568	VDD
U6037	1.51295e-05	20.253	46.5	0.8788	VDD
U6038	1.37988e-05	13.963	46.5	0.878908	VDD
U6039	1.25207e-05	7.747	48.9	0.879188	VDD
U6040	1.32906e-05	23.435	44.1	0.878665	VDD
i_tv80_core_add_548/ctmTdsLR_3_8177	1.3835e-05	46.373	15.3	0.878961	VDD
U6042	1.22668e-05	1.827	34.5	0.878934	VDD
U6043	1.18785e-05	7.673	34.5	0.878659	VDD
U6044	1.13695e-05	4.709	28.5	0.878602	VDD
U6045	1.4426e-05	4.047	34.5	0.878846	VDD
U6046	1.31062e-05	11.073	34.5	0.87842	VDD
U6047	1.32622e-05	8.857	50.1	0.879302	VDD
U6048	1.16283e-05	20.845	39.3	0.878375	VDD
U6049	1.38932e-05	12.039	48.9	0.878994	VDD
U6050	1.40719e-05	18.847	48.9	0.87893	VDD
U6051	1.12218e-05	13.371	48.9	0.87899	VDD
U6052	1.35162e-05	9.227	48.9	0.879171	VDD
U6053	1.11675e-05	20.323	48.9	0.879023	VDD
U6054	1.1629e-05	16.701	39.3	0.877805	VDD
U6055	1.23563e-05	1.453	35.7	0.878711	VDD
U6056	1.16706e-05	18.991	33.3	0.878354	VDD
U6057	1.42823e-05	3.973	34.5	0.878846	VDD
U6058	1.28549e-05	2.123	29.7	0.878878	VDD
U6059	1.16769e-05	3.233	32.1	0.878926	VDD
U6060	1.48826e-05	10.337	34.5	0.878518	VDD
U6061	1.75945e-05	9.005	46.5	0.879063	VDD
U6062	1.4379e-05	22.547	41.7	0.878616	VDD
U6063	1.43602e-05	23.657	47.7	0.878659	VDD
U6064	1.3722e-05	12.183	45.3	0.878845	VDD
U6065	1.41842e-05	8.117	47.7	0.879173	VDD
U6066	1.13863e-05	22.991	46.5	0.878725	VDD
U6067	1.36318e-05	13.297	41.7	0.878831	VDD
U6068	1.33825e-05	3.085	34.5	0.878966	VDD
U6069	1.40734e-05	6.119	34.5	0.878684	VDD
U6070	1.14686e-05	5.527	26.1	0.87888	VDD
U6071	1.34498e-05	3.381	32.1	0.878926	VDD
U6072	1.1542e-05	12.631	33.3	0.878467	VDD
U6073	1.34085e-05	5.823	45.3	0.879119	VDD
U6074	1.51391e-05	20.845	38.1	0.878428	VDD
U6075	1.44237e-05	16.845	48.9	0.878919	VDD
U6076	1.14573e-05	14.107	47.7	0.878865	VDD
U6077	1.36945e-05	6.785	45.3	0.879084	VDD
U6078	1.35744e-05	19.661	50.1	0.87915	VDD
U6079	1.44782e-05	18.033	39.3	0.877885	VDD
U6080	1.13738e-05	4.787	40.5	0.879032	VDD
U6081	1.418e-05	4.713	35.7	0.878601	VDD
U6082	1.11349e-05	1.457	29.7	0.878869	VDD
U6083	1.39036e-05	4.269	32.1	0.878831	VDD
U6084	1.18615e-05	18.477	30.9	0.877803	VDD
U6085	1.26378e-05	6.193	44.1	0.879015	VDD
U6086	1.36368e-05	22.991	41.7	0.878598	VDD
U6087	1.50671e-05	22.251	47.7	0.878713	VDD
U6088	1.4019e-05	13.223	45.3	0.878849	VDD
U6089	1.36729e-05	6.119	42.9	0.879255	VDD
U6090	1.43104e-05	22.325	48.9	0.879033	VDD
U6091	1.30709e-05	12.631	41.7	0.878844	VDD
U6092	1.34652e-05	5.527	38.1	0.87878	VDD
U6093	1.38529e-05	5.971	35.7	0.878506	VDD
U6094	1.33854e-05	5.527	28.5	0.878514	VDD
U6095	1.42835e-05	7.969	33.3	0.87861	VDD
U6096	1.17269e-05	8.557	34.5	0.878697	VDD
U6097	1.11633e-05	10.929	50.1	0.879082	VDD
U6098	1.12765e-05	22.029	39.3	0.878344	VDD
U6099	1.37917e-05	13.001	48.9	0.87899	VDD
U6100	1.34498e-05	16.775	50.1	0.879097	VDD
U6101	1.14524e-05	14.033	48.9	0.879008	VDD
U6102	1.42555e-05	7.895	48.9	0.879188	VDD
U6103	1.35675e-05	17.959	50.1	0.879086	VDD
U6104	1.18085e-05	15.739	39.3	0.877818	VDD
U6105	1.13165e-05	4.047	39.3	0.878895	VDD
U6106	1.13662e-05	4.787	36.9	0.878798	VDD
U6107	1.37271e-05	4.047	32.1	0.878831	VDD
U6108	1.34447e-05	11.887	33.3	0.878461	VDD
U6109	1.38512e-05	9.967	50.1	0.879182	VDD
U6110	1.41456e-05	20.915	41.7	0.87875	VDD
U6111	1.3187e-05	13.371	46.5	0.878876	VDD
U6112	1.30222e-05	22.325	47.7	0.878713	VDD
U6113	1.33705e-05	12.409	48.9	0.878994	VDD
U6114	1.4413e-05	10.189	48.9	0.879097	VDD
U6115	1.28462e-05	22.991	47.7	0.878681	VDD
U6116	1.36524e-05	13.297	41.7	0.878831	VDD
U6117	1.5322e-05	2.419	38.1	0.878982	VDD
U6118	1.37388e-05	3.899	36.9	0.87888	VDD
U6119	1.15838e-05	2.419	27.3	0.878488	VDD
U6120	1.54759e-05	2.345	32.1	0.878944	VDD
U6122	1.44045e-05	17.515	30.9	0.877771	VDD
U6123	2.5303e-05	20.695	12.9	0.878281	VDD
U6124	8.36831e-06	21.361	12.9	0.878254	VDD
U6125	1.49228e-05	19.696	12.9	0.878198	VDD
U6126	6.22522e-06	7.93	2.1	0.879288	VDD
U6127	3.42872e-06	8.485	3.3	0.878841	VDD
U6128	6.38436e-06	8.5955	2.1	0.87925	VDD
U6129	1.76749e-05	8.633	3.3	0.878841	VDD
i_tv80_core_add_548/ctmTdsLR_4_8178	9.94444e-06	44.634	14.1	0.878991	VDD
U6131	4.25942e-06	14.812	5.7	0.87885	VDD
i_tv80_core_add_548/ctmTdsLR_5_8179	8.54582e-06	44.93	15.3	0.879008	VDD
U6133	7.51923e-06	16.1445	5.7	0.878701	VDD
U6134	9.7944e-06	17.809	5.7	0.878598	VDD
U6135	2.03426e-05	15.219	17.7	0.878638	VDD
U6136	7.97262e-06	14.146	14.1	0.878583	VDD
U6137	1.45676e-05	15.441	14.1	0.878542	VDD
ctmTdsLR_1_8188	2.16259e-05	19.844	45.3	0.878667	VDD
U6139	1.11219e-05	15.552	18.9	0.878335	VDD
U6140	1.05812e-05	15.774	15.3	0.878716	VDD
U6141	8.98313e-06	15.071	15.3	0.878801	VDD
U6142	5.39796e-06	16.366	18.9	0.878266	VDD
ctmTdsLR_2_8189	5.48423e-06	19.178	44.1	0.878672	VDD
ctmTdsLR_3_8190	2.00812e-05	18.586	45.3	0.878652	VDD
U6145	2.65001e-05	11.556	16.5	0.878239	VDD
U6146	1.99056e-05	9.1145	9.3	0.878851	VDD
U6147	7.52028e-06	10.668	18.9	0.878286	VDD
U6148	2.05241e-05	8.448	12.9	0.878319	VDD
U6149	1.36598e-05	9.225	11.7	0.878785	VDD
U6150	4.20123e-06	10.816	10.5	0.878617	VDD
ctmTdsLR_4_8191	3.84864e-06	19.215	45.3	0.87865	VDD
ctmTdsLR_3_8199	5.91952e-06	28.391	47.7	0.87886	VDD
i_tv80_core_add_548/ctmTdsLR_1_8200	1.77994e-05	44.412	14.1	0.87893	VDD
U6154	1.49366e-05	10.816	20.1	0.878252	VDD
U6155	2.89874e-05	18.255	29.7	0.877455	VDD
U6156	2.76764e-05	17.661	28.5	0.87738	VDD
U6157	3.19685e-05	18.549	28.5	0.8775	VDD
i_tv80_core_add_548/ctmTdsLR_2_8201	1.1088e-05	43.191	14.1	0.878871	VDD
U6159	1.22029e-05	48.891	30.9	0.878781	VDD
U6160	5.19342e-06	48.223	30.9015	0.878688	VDD
U6161	4.86055e-06	46.854	33.3	0.879322	VDD
U6162	8.32663e-06	46.225	32.1	0.878757	VDD
i_tv80_core_add_548/ctmTdsLR_3_8202	7.12033e-06	44.005	14.1	0.87893	VDD
U6164	1.50955e-05	27.244	32.1	0.878141	VDD
U6165	5.59573e-06	43.191	34.5	0.879026	VDD
i_tv80_core_add_548/ctmTdsLR_4_8203	6.86587e-06	43.598	14.1	0.878887	VDD
i_tv80_core_add_548/ctmTdsLR_5_8204	8.99914e-06	43.45	14.1	0.878871	VDD
U6168	9.81218e-06	43.043	32.1	0.878418	VDD
U6169	1.51552e-05	43.822	32.1	0.878481	VDD
U6170	1.10851e-05	48.521	33.3	0.879424	VDD
U6171	3.08304e-06	47.631	33.2985	0.879355	VDD
U6172	7.55833e-06	42.636	34.5	0.878968	VDD
U6173	4.70851e-06	43.265	34.5	0.879026	VDD
U6174	1.13315e-05	44.042	34.5	0.879087	VDD
U6175	3.62144e-06	45.3	33.3	0.879253	VDD
U6176	6.13347e-06	45.707	32.1	0.878743	VDD
U6177	5.43045e-06	43.931	33.3	0.8791	VDD
U6178	1.02333e-05	44.56	33.3	0.879182	VDD
U6179	1.10759e-05	43.191	30.9	0.878246	VDD
U6180	1.75744e-05	44.71	30.9	0.878528	VDD
U6181	7.91836e-06	13.11	6.9	0.878626	VDD
U6182	1.1292e-05	12.481	8.1	0.878468	VDD
U6183	1.70443e-05	11.223	12.9	0.878142	VDD
U6184	1.246e-05	13.184	10.5	0.878539	VDD
U6185	7.23624e-06	24.062	12.9	0.877911	VDD
U6186	8.32212e-06	31.3135	14.1	0.878713	VDD
U6187	2.16985e-05	7.486	14.1	0.878555	VDD
U6188	2.03641e-05	27.54	11.7	0.878254	VDD
U6189	6.61056e-06	19.844	8.1	0.878327	VDD
U6190	1.44197e-05	7.597	6.9	0.87911	VDD
U6191	1.00214e-05	28.798	9.3	0.878113	VDD
U6192	1.64044e-05	25.764	10.5	0.878112	VDD
U6193	1.00643e-05	11.852	11.7	0.878515	VDD
ctmTdsLR_1_8205	1.11145e-05	43.857	36.9	0.879108	VDD
U6195	1.53808e-05	25.579	8.1	0.87817	VDD
U6196	1.42556e-05	19.585	6.9	0.877973	VDD
ctmTdsLR_1_8206	3.52073e-05	18.623	18.8985	0.87817	VDD
ctmTdsLR_2_8207	7.02237e-06	17.624	17.7	0.87842	VDD
U6199	1.49229e-05	27.91	9.3	0.878182	VDD
U6200	1.17269e-05	28.909	10.5	0.877872	VDD
U6201	6.7624e-06	27.836	11.7	0.878228	VDD
U6202	1.94666e-05	32.387	12.9	0.878353	VDD
U6203	7.01519e-06	30.056	6.9	0.878303	VDD
U6204	1.88214e-05	31.129	6.9	0.878357	VDD
U6206	1.92404e-05	32.165	11.7	0.878406	VDD
U6207	4.28502e-06	33.09	8.1	0.878333	VDD
ctmTdsLR_3_8208	5.34831e-06	17.587	18.9	0.878197	VDD
U6209	8.34615e-06	29.871	5.7	0.878707	VDD
ctmTdsLR_1_8209	4.33367e-06	35.347	34.5	0.878495	VDD
U6211	4.44339e-06	30.833	6.9	0.878357	VDD
U6212	6.53616e-06	30.722	5.7	0.878725	VDD
ctmTdsLR_2_8210	3.96385e-06	35.976	34.5	0.878506	VDD
U6214	3.43728e-06	31.277	5.7	0.878748	VDD
U6215	7.89183e-06	31.24	5.7	0.878748	VDD
U6216	2.64426e-05	32.202	6.9	0.878458	VDD
U6217	1.72102e-05	32.831	6.9	0.878486	VDD
U6218	1.55951e-05	33.201	16.5	0.878429	VDD
U6219	1.30313e-05	32.979	6.9	0.87858	VDD
U6220	2.81406e-05	33.534	6.9	0.878551	VDD
ctmTdsLR_1_8211	1.4912e-05	28.354	10.5	0.877923	VDD
U6222	1.17146e-05	36.679	12.9	0.87846	VDD
U6223	5.98484e-06	37.234	11.7	0.878569	VDD
U6224	6.26328e-06	35.051	5.7	0.878659	VDD
U6225	2.33012e-05	34.792	5.7	0.878674	VDD
ctmTdsLR_2_8212	3.36775e-06	28.428	9.3	0.878121	VDD
U6227	2.29627e-05	34.126	6.9	0.878506	VDD
U6228	7.93705e-06	35.902	6.9	0.878507	VDD
ctmTdsLR_3_8213	6.64388e-06	28.058	10.5	0.877958	VDD
U6230	1.75323e-05	35.865	12.9	0.878403	VDD
U6231	6.05707e-06	36.827	6.9	0.878538	VDD
U6232	6.11703e-06	35.643	5.7	0.878644	VDD
ctmTdsLR_1_8214	4.10246e-05	39.343	24.9	0.878435	VDD
ctmTdsLR_2_8215	1.49582e-05	29.575	23.7	0.87778	VDD
ctmTdsLR_3_8216	2.84307e-06	39.861	24.9	0.878415	VDD
ctmTdsLR_1_8217	2.30758e-05	16.662	46.5	0.878824	VDD
U6237	5.39929e-05	35.088	8.1	0.878225	VDD
U6238	4.85853e-06	34.57	4.5	0.878842	VDD
U6239	1.08786e-05	34.052	5.7	0.878726	VDD
U6240	1.29173e-05	42.749	6.9	0.878795	VDD
